condition,replicate_id,measurement_type,index,time_s,Ewe_V,Ewe_mV,current_density_A_cm2,frequency_Hz,ReZ_Ohm_cm2,neg_ImZ_Ohm_cm2,cycle
AS,replicate_01,EIS,36,35.7954,-0.2168898,-216.8898,0,0,0,0,1
AS,replicate_01,EIS,37,36.80985,-0.217766,-217.766,0,0,0,0,1
AS,replicate_01,EIS,38,37.8243,-0.2186472,-218.6472,0,0,0,0,1
AS,replicate_01,EIS,39,38.8387,-0.2183702,-218.3702,0,0,0,0,1
AS,replicate_01,EIS,40,39.8531,-0.2186975,-218.6975,0,0,0,0,1
AS,replicate_01,EIS,41,40.87295,-0.2190248,-219.0248,0,0,0,0,1
AS,replicate_01,EIS,42,41.88735,-0.2193773,-219.3773,0,0,0,0,1
AS,replicate_01,EIS,43,42.90175,-0.2171869,-217.1869,0,0,0,0,1
AS,replicate_01,EIS,44,43.91615,-0.2175444,-217.5444,0,0,0,0,1
AS,replicate_01,EIS,45,44.93055,-0.2172926,-217.2926,0,0,0,0,1
AS,replicate_01,EIS,46,45.94495,-0.2167639,-216.7639,0,0,0,0,1
AS,replicate_01,EIS,47,46.95935,-0.2165172,-216.5172,0,0,0,0,1
AS,replicate_01,EIS,48,47.97375,-0.2161093,-216.1093,0,0,0,0,1
AS,replicate_01,EIS,49,48.98815,-0.2168344,-216.8344,0,0,0,0,1
AS,replicate_01,EIS,50,50.0026,-0.2152885,-215.2885,0,0,0,0,1
AS,replicate_01,EIS,51,51.02185,-0.2141958,-214.1958,0,0,0,0,1
AS,replicate_01,EIS,52,52.0363,-0.2124435,-212.4435,0,0,0,0,1
AS,replicate_01,EIS,53,53.05075,-0.210228,-210.228,0,0,0,0,1
AS,replicate_01,EIS,54,54.06515,-0.209518,-209.518,0,0,0,0,1
AS,replicate_01,EIS,55,55.0796,-0.2094877,-209.4877,0,0,0,0,1
AS,replicate_01,EIS,56,56.09405,-0.2084202,-208.4202,0,0,0,0,1
AS,replicate_01,EIS,57,57.1085,-0.208239,-208.239,0,0,0,0,1
AS,replicate_01,EIS,58,58.123,-0.2076045,-207.6045,0,0,0,0,1
AS,replicate_01,EIS,59,59.1374,-0.2072671,-207.2671,0,0,0,0,1
AS,replicate_01,EIS,60,60.1518,-0.2081836,-208.1836,0,0,0,0,1
AS,replicate_01,EIS,61,61.17105,-0.2087375,-208.7375,0,0,0,0,1
AS,replicate_01,EIS,62,62.1855,-0.2099258,-209.9258,0,0,0,0,1
AS,replicate_01,EIS,63,63.1999,-0.2139441,-213.9441,0,0,0,0,1
AS,replicate_01,EIS,64,64.2143,-0.2160438,-216.0438,0,0,0,0,1
AS,replicate_01,EIS,65,65.2288,-0.2167589,-216.7589,0,0,0,0,1
AS,replicate_01,EIS,66,66.24325,-0.2169703,-216.9703,0,0,0,0,1
AS,replicate_01,EIS,67,67.25765,-0.2195535,-219.5535,0,0,0,0,1
AS,replicate_01,EIS,68,68.27205,-0.2185011,-218.5011,0,0,0,0,1
AS,replicate_01,EIS,69,69.28645,-0.2178264,-217.8264,0,0,0,0,1
AS,replicate_01,EIS,70,70.3009,-0.2170711,-217.0711,0,0,0,0,1
AS,replicate_01,EIS,71,71.3201,-0.216351,-216.351,0,0,0,0,1
AS,replicate_01,EIS,72,72.3346,-0.2152432,-215.2432,0,0,0,0,1
AS,replicate_01,EIS,73,73.34905,-0.2131686,-213.1686,0,0,0,0,1
AS,replicate_01,EIS,74,74.3635,-0.2123227,-212.3227,0,0,0,0,1
AS,replicate_01,EIS,75,75.3779,-0.2110386,-211.0386,0,0,0,0,1
AS,replicate_01,EIS,76,76.39235,-0.2101373,-210.1373,0,0,0,0,1
AS,replicate_01,EIS,77,77.40675,-0.2093619,-209.3619,0,0,0,0,1
AS,replicate_01,EIS,78,78.4212,-0.2086619,-208.6619,0,0,0,0,1
AS,replicate_01,EIS,79,79.4356,-0.207247,-207.247,0,0,0,0,1
AS,replicate_01,EIS,80,80.45005,-0.2062651,-206.2651,0,0,0,0,1
AS,replicate_01,EIS,81,81.46925,-0.2044725,-204.4725,0,0,0,0,1
AS,replicate_01,EIS,82,82.4837,-0.2034755,-203.4755,0,0,0,0,1
AS,replicate_01,EIS,83,83.49815,-0.2023627,-202.3627,0,0,0,0,1
AS,replicate_01,EIS,84,84.51255,-0.2011592,-201.1592,0,0,0,0,1
AS,replicate_01,EIS,85,85.52695,-0.199996,-199.996,0,0,0,0,1
AS,replicate_01,EIS,86,86.5414,-0.1985458,-198.5458,0,0,0,0,1
AS,replicate_01,EIS,87,87.5558,-0.1964612,-196.4612,0,0,0,0,1
AS,replicate_01,EIS,88,88.57025,-0.1935859,-193.5859,0,0,0,0,1
AS,replicate_01,EIS,89,89.5847,-0.191597,-191.597,0,0,0,0,1
AS,replicate_01,EIS,90,90.59915,-0.1894821,-189.4821,0,0,0,0,1
AS,replicate_01,EIS,91,91.6184,-0.1871457,-187.1457,0,0,0,0,1
AS,replicate_01,EIS,92,92.6328,-0.1852876,-185.2876,0,0,0,0,1
AS,replicate_01,EIS,93,93.6472,-0.1837216,-183.7216,0,0,0,0,1
AS,replicate_01,EIS,94,94.66165,-0.1822412,-182.2412,0,0,0,0,1
AS,replicate_01,EIS,95,95.67605,-0.1807255,-180.7255,0,0,0,0,1
AS,replicate_01,EIS,96,96.6905,-0.1795422,-179.5422,0,0,0,0,1
AS,replicate_01,EIS,97,97.7049,-0.1780064,-178.0064,0,0,0,0,1
AS,replicate_01,EIS,98,98.7193,-0.1768684,-176.8684,0,0,0,0,1
AS,replicate_01,EIS,99,99.73375,-0.1759872,-175.9872,0,0,0,0,1
AS,replicate_01,EIS,100,100.7482,-0.1750053,-175.0053,0,0,0,0,1
AS,replicate_01,EIS,101,101.7674,-0.1741695,-174.1695,0,0,0,0,1
AS,replicate_01,EIS,102,102.7818,-0.1734947,-173.4947,0,0,0,0,1
AS,replicate_01,EIS,103,103.7962,-0.1727847,-172.7847,0,0,0,0,1
AS,replicate_01,EIS,104,104.8107,-0.1720445,-172.0445,0,0,0,0,1
AS,replicate_01,EIS,105,105.8251,-0.1722711,-172.2711,0,0,0,0,1
AS,replicate_01,EIS,106,106.8394,-0.171828,-171.828,0,0,0,0,1
AS,replicate_01,EIS,107,107.854,-0.1714251,-171.4251,0,0,0,0,1
AS,replicate_01,EIS,108,108.8683,-0.1713446,-171.3446,0,0,0,0,1
AS,replicate_01,EIS,109,109.8828,-0.1713244,-171.3244,0,0,0,0,1
AS,replicate_01,EIS,110,110.8972,-0.1704584,-170.4584,0,0,0,0,1
AS,replicate_01,EIS,111,111.9165,-0.16998,-169.98,0,0,0,0,1
AS,replicate_01,EIS,112,112.9309,-0.169265,-169.265,0,0,0,0,1
AS,replicate_01,EIS,113,113.9453,-0.1678853,-167.8853,0,0,0,0,1
AS,replicate_01,EIS,114,114.9597,-0.1665358,-166.5358,0,0,0,0,1
AS,replicate_01,EIS,115,115.9742,-0.1654431,-165.4431,0,0,0,0,1
AS,replicate_01,EIS,116,116.9885,-0.1644914,-164.4914,0,0,0,0,1
AS,replicate_01,EIS,117,118.003,-0.1633383,-163.3383,0,0,0,0,1
AS,replicate_01,EIS,118,119.0174,-0.1626736,-162.6736,0,0,0,0,1
AS,replicate_01,EIS,119,120.0319,-0.1621248,-162.1248,0,0,0,0,1
AS,replicate_01,EIS,120,121.0462,-0.1609868,-160.9868,0,0,0,0,1
AS,replicate_01,EIS,121,122.0655,-0.1602566,-160.2566,0,0,0,0,1
AS,replicate_01,EIS,122,123.0799,-0.159738,-159.738,0,0,0,0,1
AS,replicate_01,EIS,123,124.0944,-0.1590884,-159.0884,0,0,0,0,1
AS,replicate_01,EIS,124,125.1087,-0.1587108,-158.7108,0,0,0,0,1
AS,replicate_01,EIS,125,126.1232,-0.1576131,-157.6131,0,0,0,0,1
AS,replicate_01,EIS,126,127.1376,-0.1569131,-156.9131,0,0,0,0,1
AS,replicate_01,EIS,127,128.1521,-0.1566765,-156.6765,0,0,0,0,1
AS,replicate_01,EIS,128,129.1664,-0.1563592,-156.3592,0,0,0,0,1
AS,replicate_01,EIS,129,130.1809,-0.1559262,-155.9262,0,0,0,0,1
AS,replicate_01,EIS,130,131.1953,-0.1565355,-156.5355,0,0,0,0,1
AS,replicate_01,EIS,131,132.2146,-0.156183,-156.183,0,0,0,0,1
AS,replicate_01,EIS,132,133.229,-0.1570894,-157.0894,0,0,0,0,1
AS,replicate_01,EIS,133,134.2434,-0.1580562,-158.0562,0,0,0,0,1
AS,replicate_01,EIS,134,135.2578,-0.1592747,-159.2747,0,0,0,0,1
AS,replicate_01,EIS,135,136.2723,-0.1600955,-160.0955,0,0,0,0,1
AS,replicate_01,EIS,136,137.2867,-0.1611227,-161.1227,0,0,0,0,1
AS,replicate_01,EIS,137,138.3011,-0.1629153,-162.9153,0,0,0,0,1
AS,replicate_01,EIS,138,139.3155,-0.1649698,-164.9698,0,0,0,0,1
AS,replicate_01,EIS,139,140.3299,-0.1664905,-166.4905,0,0,0,0,1
AS,replicate_01,EIS,140,141.3443,-0.1676083,-167.6083,0,0,0,0,1
AS,replicate_01,EIS,141,142.3636,-0.1683536,-168.3536,0,0,0,0,1
AS,replicate_01,EIS,142,143.3779,-0.1700152,-170.0152,0,0,0,0,1
AS,replicate_01,EIS,143,144.3923,-0.1715309,-171.5309,0,0,0,0,1
AS,replicate_01,EIS,144,145.4068,-0.1729761,-172.9761,0,0,0,0,1
AS,replicate_01,EIS,145,146.4211,-0.1742752,-174.2752,0,0,0,0,1
AS,replicate_01,EIS,146,147.4355,-0.1751866,-175.1866,0,0,0,0,1
AS,replicate_01,EIS,147,148.45,-0.1750154,-175.0154,0,0,0,0,1
AS,replicate_01,EIS,148,149.4644,-0.1746176,-174.6176,0,0,0,0,1
AS,replicate_01,EIS,149,150.4789,-0.1730969,-173.0969,0,0,0,0,1
AS,replicate_01,EIS,150,151.4933,-0.1730868,-173.0868,0,0,0,0,1
AS,replicate_01,EIS,151,152.5125,-0.1714705,-171.4705,0,0,0,0,1
AS,replicate_01,EIS,152,153.5269,-0.1694664,-169.4664,0,0,0,0,1
AS,replicate_01,EIS,153,154.5413,-0.1676134,-167.6134,0,0,0,0,1
AS,replicate_01,EIS,154,155.5557,-0.1663394,-166.3394,0,0,0,0,1
AS,replicate_01,EIS,155,156.5702,-0.1666717,-166.6717,0,0,0,0,1
AS,replicate_01,EIS,156,157.5846,-0.1669688,-166.9688,0,0,0,0,1
AS,replicate_01,EIS,157,158.599,-0.1674925,-167.4925,0,0,0,0,1
AS,replicate_01,EIS,158,159.6134,-0.1674119,-167.4119,0,0,0,0,1
AS,replicate_01,EIS,159,160.6279,-0.1670997,-167.0997,0,0,0,0,1
AS,replicate_01,EIS,160,161.6422,-0.1658359,-165.8359,0,0,0,0,1
AS,replicate_01,EIS,161,162.6615,-0.1643504,-164.3504,0,0,0,0,1
AS,replicate_01,EIS,162,163.6759,-0.1629707,-162.9707,0,0,0,0,1
AS,replicate_01,EIS,163,164.6902,-0.1618428,-161.8428,0,0,0,0,1
AS,replicate_01,EIS,164,165.7047,-0.1607753,-160.7753,0,0,0,0,1
AS,replicate_01,EIS,165,166.7191,-0.1598085,-159.8085,0,0,0,0,1
AS,replicate_01,EIS,166,167.7334,-0.1586906,-158.6906,0,0,0,0,1
AS,replicate_01,EIS,167,168.7478,-0.1578799,-157.8799,0,0,0,0,1
AS,replicate_01,EIS,168,169.7623,-0.1572052,-157.2052,0,0,0,0,1
AS,replicate_01,EIS,169,170.7767,-0.1562686,-156.2686,0,0,0,0,1
AS,replicate_01,EIS,170,171.791,-0.155614,-155.614,0,0,0,0,1
AS,replicate_01,EIS,171,172.8103,-0.1548134,-154.8134,0,0,0,0,1
AS,replicate_01,EIS,172,173.8247,-0.1540983,-154.0983,0,0,0,0,1
AS,replicate_01,EIS,173,174.8391,-0.1535394,-153.5394,0,0,0,0,1
AS,replicate_01,EIS,174,175.8535,-0.152764,-152.764,0,0,0,0,1
AS,replicate_01,EIS,175,176.8679,-0.1529553,-152.9553,0,0,0,0,1
AS,replicate_01,EIS,176,177.8823,-0.1528496,-152.8496,0,0,0,0,1
AS,replicate_01,EIS,177,178.8967,-0.1519331,-151.9331,0,0,0,0,1
AS,replicate_01,EIS,178,179.9111,-0.1519533,-151.9533,0,0,0,0,1
AS,replicate_01,EIS,179,180.9255,-0.1513843,-151.3843,0,0,0,0,1
AS,replicate_01,EIS,180,181.9399,-0.1505836,-150.5836,0,0,0,0,1
AS,replicate_01,EIS,181,182.9591,-0.1503319,-150.3319,0,0,0,0,1
AS,replicate_01,EIS,182,183.975,-0.1504789,-150.4789,0,0,0,0,1
AS,replicate_01,EIS,183,184.9894,-0.1498233,-149.8233,0,0,0,0,1
AS,replicate_01,EIS,184,186.0038,-0.1489124,-148.9124,0,0,0,0,1
AS,replicate_01,EIS,185,187.0182,-0.1483786,-148.3786,0,0,0,0,1
AS,replicate_01,EIS,186,188.0326,-0.1476062,-147.6062,0,0,0,0,1
AS,replicate_01,EIS,187,189.047,-0.146656,-146.656,0,0,0,0,1
AS,replicate_01,EIS,188,190.0614,-0.1462426,-146.2426,0,0,0,0,1
AS,replicate_01,EIS,189,191.0758,-0.1457935,-145.7935,0,0,0,0,1
AS,replicate_01,EIS,190,192.0902,-0.1450447,-145.0447,0,0,0,0,1
AS,replicate_01,EIS,191,193.1095,-0.1445069,-144.5069,0,0,0,0,1
AS,replicate_01,EIS,192,194.1239,-0.1441242,-144.1242,0,0,0,0,1
AS,replicate_01,EIS,193,195.1382,-0.1442078,-144.2078,0,0,0,0,1
AS,replicate_01,EIS,194,196.1526,-0.1440789,-144.0789,0,0,0,0,1
AS,replicate_01,EIS,195,197.1671,-0.143811,-143.811,0,0,0,0,1
AS,replicate_01,EIS,196,198.1815,-0.1436071,-143.6071,0,0,0,0,1
AS,replicate_01,EIS,197,199.1958,-0.1433543,-143.3543,0,0,0,0,1
AS,replicate_01,EIS,198,200.2103,-0.142744,-142.744,0,0,0,0,1
AS,replicate_01,EIS,199,201.2247,-0.1426594,-142.6594,0,0,0,0,1
AS,replicate_01,EIS,200,202.2391,-0.1426176,-142.6176,0,0,0,0,1
AS,replicate_01,EIS,201,203.2583,-0.1421846,-142.1846,0,0,0,0,1
AS,replicate_01,EIS,202,204.2728,-0.1420456,-142.0456,0,0,0,0,1
AS,replicate_01,EIS,203,205.2872,-0.1415033,-141.5033,0,0,0,0,1
AS,replicate_01,EIS,204,206.3016,-0.1409459,-140.9459,0,0,0,0,1
AS,replicate_01,EIS,205,207.316,-0.1408155,-140.8155,0,0,0,0,1
AS,replicate_01,EIS,206,208.3304,-0.1404846,-140.4846,0,0,0,0,1
AS,replicate_01,EIS,207,209.3448,-0.14018,-140.18,0,0,0,0,1
AS,replicate_01,EIS,208,210.3592,-0.1396095,-139.6095,0,0,0,0,1
AS,replicate_01,EIS,209,211.3736,-0.1392343,-139.2343,0,0,0,0,1
AS,replicate_01,EIS,210,212.388,-0.1387676,-138.7676,0,0,0,0,1
AS,replicate_01,EIS,211,213.4073,-0.1382217,-138.2217,0,0,0,0,1
AS,replicate_01,EIS,212,214.4216,-0.1378385,-137.8385,0,0,0,0,1
AS,replicate_01,EIS,213,215.4361,-0.1374186,-137.4186,0,0,0,0,1
AS,replicate_01,EIS,214,216.4505,-0.1372328,-137.2328,0,0,0,0,1
AS,replicate_01,EIS,215,217.4649,-0.1369286,-136.9286,0,0,0,0,1
AS,replicate_01,EIS,216,218.4793,-0.1367146,-136.7146,0,0,0,0,1
AS,replicate_01,EIS,217,219.4937,-0.1365293,-136.5293,0,0,0,0,1
AS,replicate_01,EIS,218,220.5081,-0.1364377,-136.4377,0,0,0,0,1
AS,replicate_01,EIS,219,221.5225,-0.1361109,-136.1109,0,0,0,0,1
AS,replicate_01,EIS,220,222.5369,-0.1367932,-136.7932,0,0,0,0,1
AS,replicate_01,EIS,221,223.5562,-0.1373209,-137.3209,0,0,0,0,1
AS,replicate_01,EIS,222,224.5706,-0.1369599,-136.9599,0,0,0,0,1
AS,replicate_01,EIS,223,225.5849,-0.1364961,-136.4961,0,0,0,0,1
AS,replicate_01,EIS,224,226.5993,-0.1358883,-135.8883,0,0,0,0,1
AS,replicate_01,EIS,225,227.6138,-0.1355072,-135.5072,0,0,0,0,1
AS,replicate_01,EIS,226,228.6281,-0.1352126,-135.2126,0,0,0,0,1
AS,replicate_01,EIS,227,229.6425,-0.1349809,-134.9809,0,0,0,0,1
AS,replicate_01,EIS,228,230.657,-0.1349774,-134.9774,0,0,0,0,1
AS,replicate_01,EIS,229,231.6714,-0.1345142,-134.5142,0,0,0,0,1
AS,replicate_01,EIS,230,232.6857,-0.1340842,-134.0842,0,0,0,0,1
AS,replicate_01,EIS,231,233.705,-0.133916,-133.916,0,0,0,0,1
AS,replicate_01,EIS,232,234.7195,-0.1334814,-133.4814,0,0,0,0,1
AS,replicate_01,EIS,233,235.7339,-0.1333273,-133.3273,0,0,0,0,1
AS,replicate_01,EIS,234,236.7482,-0.1329225,-132.9225,0,0,0,0,1
AS,replicate_01,EIS,235,237.7626,-0.1328419,-132.8419,0,0,0,0,1
AS,replicate_01,EIS,236,238.7771,-0.1325922,-132.5922,0,0,0,0,1
AS,replicate_01,EIS,237,239.7915,-0.1322523,-132.2523,0,0,0,0,1
AS,replicate_01,EIS,238,240.8059,-0.1323988,-132.3988,0,0,0,0,1
AS,replicate_01,EIS,239,241.8203,-0.1335746,-133.5746,0,0,0,0,1
AS,replicate_01,EIS,240,242.8347,-0.1347342,-134.7342,0,0,0,0,1
AS,replicate_01,EIS,241,243.854,-0.135557,-135.557,0,0,0,0,1
AS,replicate_01,EIS,242,244.8684,-0.1358757,-135.8757,0,0,0,0,1
AS,replicate_01,EIS,243,245.8828,-0.1365092,-136.5092,0,0,0,0,1
AS,replicate_01,EIS,244,246.8972,-0.1364805,-136.4805,0,0,0,0,1
AS,replicate_01,EIS,245,247.9117,-0.1360721,-136.0721,0,0,0,0,1
AS,replicate_01,EIS,246,248.9261,-0.1356295,-135.6295,0,0,0,0,1
AS,replicate_01,EIS,247,249.9404,-0.1350615,-135.0615,0,0,0,0,1
AS,replicate_01,EIS,248,250.9548,-0.1348465,-134.8465,0,0,0,0,1
AS,replicate_01,EIS,249,251.9693,-0.1344789,-134.4789,0,0,0,0,1
AS,replicate_01,EIS,250,252.9836,-0.1342055,-134.2055,0,0,0,0,1
AS,replicate_01,EIS,251,254.0029,-0.1342569,-134.2569,0,0,0,0,1
AS,replicate_01,EIS,252,255.0173,-0.1347544,-134.7544,0,0,0,0,1
AS,replicate_01,EIS,253,256.0317,-0.1441706,-144.1706,0,0,0,0,1
AS,replicate_01,EIS,254,257.0461,-0.1527025,-152.7025,0,0,0,0,1
AS,replicate_01,EIS,255,258.0605,-0.1627038,-162.7038,0,0,0,0,1
AS,replicate_01,EIS,256,259.0764,-0.186335,-186.335,0,0,0,0,1
AS,replicate_01,EIS,257,260.0908,-0.2156561,-215.6561,0,0,0,0,1
AS,replicate_01,EIS,258,261.1052,-0.2324592,-232.4592,0,0,0,0,1
AS,replicate_01,EIS,259,262.1195,-0.2418251,-241.8251,0,0,0,0,1
AS,replicate_01,EIS,260,263.1339,-0.2476359,-247.6359,0,0,0,0,1
AS,replicate_01,EIS,261,264.1532,-0.2523491,-252.3491,0,0,0,0,1
AS,replicate_01,EIS,262,265.1676,-0.2577118,-257.7118,0,0,0,0,1
AS,replicate_01,EIS,263,266.182,-0.2653203,-265.3203,0,0,0,0,1
AS,replicate_01,EIS,264,267.1964,-0.273115,-273.115,0,0,0,0,1
AS,replicate_01,EIS,265,268.2108,-0.2837397,-283.7397,0,0,0,0,1
AS,replicate_01,EIS,266,269.2252,-0.2944752,-294.4752,0,0,0,0,1
AS,replicate_01,EIS,267,270.2396,-0.3019981,-301.9981,0,0,0,0,1
AS,replicate_01,EIS,268,271.254,-0.3067868,-306.7868,0,0,0,0,1
AS,replicate_01,EIS,269,272.2684,-0.3099238,-309.9238,0,0,0,0,1
AS,replicate_01,EIS,270,273.2828,-0.313363,-313.363,0,0,0,0,1
AS,replicate_01,EIS,271,274.3021,-0.3175122,-317.5122,0,0,0,0,1
AS,replicate_01,EIS,272,275.3164,-0.3208456,-320.8456,0,0,0,0,1
AS,replicate_01,EIS,273,276.3308,-0.3234942,-323.4942,0,0,0,0,1
AS,replicate_01,EIS,274,277.3452,-0.325171,-325.171,0,0,0,0,1
AS,replicate_01,EIS,275,278.3596,-0.3268428,-326.8428,0,0,0,0,1
AS,replicate_01,EIS,276,279.3741,-0.328585,-328.585,0,0,0,0,1
AS,replicate_01,EIS,277,280.3885,-0.3305841,-330.5841,0,0,0,0,1
AS,replicate_01,EIS,278,281.4029,-0.3321048,-332.1048,0,0,0,0,1
AS,replicate_01,EIS,279,282.4172,-0.33356,-333.56,0,0,0,0,1
AS,replicate_01,EIS,280,283.4316,-0.3349901,-334.9901,0,0,0,0,1
AS,replicate_01,EIS,281,284.4509,-0.336556,-336.556,0,0,0,0,1
AS,replicate_01,EIS,282,285.4653,-0.3383386,-338.3386,0,0,0,0,1
AS,replicate_01,EIS,283,286.4797,-0.3403477,-340.3477,0,0,0,0,1
AS,replicate_01,EIS,284,287.4941,-0.3425482,-342.5482,0,0,0,0,1
AS,replicate_01,EIS,285,288.5085,-0.3444516,-344.4516,0,0,0,0,1
AS,replicate_01,EIS,286,289.5229,-0.3460881,-346.0881,0,0,0,0,1
AS,replicate_01,EIS,287,290.5374,-0.3482835,-348.2835,0,0,0,0,1
AS,replicate_01,EIS,288,291.5518,-0.3508919,-350.8919,0,0,0,0,1
AS,replicate_01,EIS,289,292.5662,-0.3526895,-352.6895,0,0,0,0,1
AS,replicate_01,EIS,290,293.5805,-0.3546231,-354.6231,0,0,0,0,1
AS,replicate_01,EIS,291,294.5998,-0.3561488,-356.1488,0,0,0,0,1
AS,replicate_01,EIS,292,295.6141,-0.3576191,-357.6191,0,0,0,0,1
AS,replicate_01,EIS,293,296.6285,-0.3590945,-359.0945,0,0,0,0,1
AS,replicate_01,EIS,294,297.6429,-0.3601318,-360.1318,0,0,0,0,1
AS,replicate_01,EIS,295,298.6573,-0.3609375,-360.9375,0,0,0,0,1
AS,replicate_01,EIS,296,299.6718,-0.3624682,-362.4682,0,0,0,0,1
AS,replicate_01,EIS,297,300.6862,-0.3630423,-363.0423,0,0,0,0,1
AS,replicate_01,EIS,298,308.5991,-0.3610835,-361.0835,0.003629412,100000,3.357752,0.4630156,1
AS,replicate_01,EIS,299,313.0959,-0.3623121,-362.3121,0.00002380371,63000,3.432679,0.5391126,1
AS,replicate_01,EIS,300,317.593,-0.361728,-361.728,0.00002864292,40000,3.659647,0.441732,1
AS,replicate_01,EIS,301,322.0951,-0.3622718,-362.2718,0.00002367292,25000,3.649122,0.5585656,1
AS,replicate_01,EIS,302,326.5924,-0.362015,-362.015,0.00002452305,16000,3.782957,0.6725236,1
AS,replicate_01,EIS,303,331.0866,-0.3619647,-361.9647,0.0000289045,10000,3.936841,0.9180411,1
AS,replicate_01,EIS,304,335.5844,-0.3619345,-361.9345,0.00002936227,6300,4.062124,1.210609,1
AS,replicate_01,EIS,305,340.0823,-0.3621057,-362.1057,0.00002628871,4000,4.303321,1.646591,1
AS,replicate_01,EIS,306,344.5805,-0.3623423,-362.3423,0.00002602713,2500,4.624053,2.300728,1
AS,replicate_01,EIS,307,350.9688,-0.3621862,-362.1862,0.00002753121,1600,5.007086,3.148373,1
AS,replicate_01,EIS,308,355.4673,-0.3623725,-362.3725,0.0003871373,1000,5.604879,4.455313,1
AS,replicate_01,EIS,309,360.0557,-0.3621359,-362.1359,0.000390407,630,6.286069,6.276518,1
AS,replicate_01,EIS,310,364.5546,-0.3621862,-362.1862,0.0003871373,400,7.213304,8.8549,1
AS,replicate_01,EIS,311,369.1447,-0.3619999,-361.9999,0.0004067557,250,8.426252,12.84956,1
AS,replicate_01,EIS,312,376.4291,-0.3620453,-362.0453,0.0003890991,160,10.08815,18.30735,1
AS,replicate_01,EIS,313,381.5439,-0.3620553,-362.0553,0.00002811976,100,12.5589,26.77887,1
AS,replicate_01,EIS,314,387.6452,-0.3621913,-362.1913,0.00002831595,63,16.05352,39.44788,1
AS,replicate_01,EIS,315,392.8499,-0.3620553,-362.0553,0.00002753121,40,21.23558,57.60011,1
AS,replicate_01,EIS,316,398.9517,-0.3621208,-362.1208,0.00002883911,25,29.33684,85.15369,1
AS,replicate_01,EIS,317,405.0536,-0.362292,-362.292,0.00002615792,16,41.32018,123.6078,1
